Query ID: 1 ; Query: coronavirus origin
Top 15 -> Document ID: sigcb8m9 ; Score: 0.20302703386120222
Top 16 -> Document ID: sp212tai ; Score: 0.20288505586216438
Top 17 -> Document ID: ffm5fww3 ; Score: 0.1990599107572516
Top 18 -> Document ID: btnwopac ; Score: 0.19857411566652627
Top 19 -> Document ID: 9xjzb13v ; Score: 0.19777370005513023
Top 20 -> Document ID: itlnpjg6 ; Score: 0.19737748836579364
Top 21 -> Document ID: pge45105 ; Score: 0.19712682141337326
Top 22 -> Document ID: 0xwkte0d ; Score: 0.1967306609772726
Top 23 -> Document ID: slapc5xt ; Score: 0.19547445261702648
Top 24 -> Document ID: qk90xb3a ; Score: 0.19464094928240977
Top 25 -> Document ID: 8sm8kz6l ; Score: 0.19423652675526498
Top 26 -> Document ID: 6fhuon6k ; Score: 0.19407647872668982
Top 27 -> Document ID: yoog0kft ; Score: 0.19327358865852975
Top 28 -> Document ID: ktw67sbn ; Score: 0.1922597440241705
Top 29 -> Document ID: 2gfi6k94 ; Score: 0.19211406216792737
Top 30 -> Document ID: 6bb3chgl ; Score: 0.1908578160664945
Top 31 -> Document ID: mx30g5w8 ; Score: 0.1904691918753552
Top 32 -> Document ID: c0mffk24 ; Score: 0.19015624836334472
Top 33 -> Document ID: 1s0exznp ; Score: 0.19011714326771356
Top 34 -> Document ID: d4ilo670 ; Score: 0.1900250640044529
Top 35 -> Document ID: z6yshk60 ; Score: 0.18969747494022074
Top 36 -> Document ID: pukh8zqt ; Score: 0.18968360141709378
Top 37 -> Document ID: 6lt6bk8u ; Score: 0.18904251054746252
Top 38 -> Document ID: hkm8yspk ; Score: 0.18890026093302648
Top 39 -> Document ID: 4jlc8r53 ; Score: 0.18789119204276838
Top 40 -> Document ID: 094d0rn6 ; Score: 0.18731536225284717
Top 41 -> Document ID: 0l2oth75 ; Score: 0.1869989646117026
Top 42 -> Document ID: v3q9tvyv ; Score: 0.18675451377046268
Top 43 -> Document ID: o4o4bzna ; Score: 0.18659999518624065
Top 44 -> Document ID: tfkhptdg ; Score: 0.1865088584670307
Top 45 -> Document ID: sdr7dkbg ; Score: 0.1862403610083561
Top 46 -> Document ID: 3nipr212 ; Score: 0.1862255951038024
Top 47 -> Document ID: q7srb25q ; Score: 0.185502635495482
Top 48 -> Document ID: daon3ft2 ; Score: 0.1850755932759631
Top 49 -> Document ID: 61cyzp8p ; Score: 0.1848029316351687
Top 50 -> Document ID: 8l1vfsbc ; Score: 0.18477444020732986
Query ID: 50 ; Query: mRNA vaccine coronavirus
Top 1 -> Document ID: 0fx1b7ph ; Score: 1.435869037296484
Top 2 -> Document ID: xdg5mkum ; Score: 1.1988804191871372
Top 3 -> Document ID: 1v5xisvl ; Score: 1.1374587352388752
Top 4 -> Document ID: rhhafruq ; Score: 1.113874501147726
Top 5 -> Document ID: bdoavpsb ; Score: 1.1133904794530787
Top 6 -> Document ID: fb832hlp ; Score: 1.1031741211182164
Top 7 -> Document ID: fd7d4q8k ; Score: 1.0658692400716772
Top 8 -> Document ID: gysf0vbv ; Score: 1.0628919579113492
Top 9 -> Document ID: w1l8h8g8 ; Score: 1.0534994277408243
Top 10 -> Document ID: 3t4vv50z ; Score: 1.0461038443989765
Top 11 -> Document ID: yos0djuo ; Score: 1.0446990816867707
Top 12 -> Document ID: jb7u9xn6 ; Score: 1.030034046592625
Top 13 -> Document ID: ruf4rzxm ; Score: 1.0200802453800448
Top 14 -> Document ID: 6rcezxjx ; Score: 1.006998373148337
Top 15 -> Document ID: fq78593b ; Score: 1.0056166338345138
Top 16 -> Document ID: 6dt8mq6w ; Score: 1.0026359573690298
Top 17 -> Document ID: 3zlsr89t ; Score: 1.000954444226862
Top 18 -> Document ID: x1wemzgn ; Score: 0.9927932763317785
Top 19 -> Document ID: ogaw7re9 ; Score: 0.9803936572436904
Top 20 -> Document ID: cy45w8vq ; Score: 0.9756836857002102
Top 21 -> Document ID: fway438n ; Score: 0.958664990836333
Top 22 -> Document ID: 3g4exugc ; Score: 0.9541893586406028
Top 23 -> Document ID: y74smbtd ; Score: 0.9519846785849895
Top 24 -> Document ID: wi2hhsmh ; Score: 0.9475134540717964
Top 25 -> Document ID: strhszpd ; Score: 0.9446153782482223
Top 26 -> Document ID: bb5dnbbt ; Score: 0.9352026726229001
Top 27 -> Document ID: dqikrmk7 ; Score: 0.9320394179284424
Top 28 -> Document ID: p6cc98xa ; Score: 0.9319239638163002
Top 29 -> Document ID: 8apepcdk ; Score: 0.9246154058994045
Top 30 -> Document ID: 57es391o ; Score: 0.9136833544892125
Top 31 -> Document ID: n7yj9lkt ; Score: 0.9088098090994359
Top 32 -> Document ID: bmfo7n9v ; Score: 0.9003514144290246
Top 33 -> Document ID: z1mjnll7 ; Score: 0.8955953887861297
Top 34 -> Document ID: 9w0b806e ; Score: 0.8937944423189246
Top 35 -> Document ID: e6mddw5o ; Score: 0.8907450516679511
Top 36 -> Document ID: qfe780yj ; Score: 0.890626180101125
Top 37 -> Document ID: rl2qxd03 ; Score: 0.8852676810888053
Top 38 -> Document ID: eji6dw94 ; Score: 0.8835420953831608
Top 39 -> Document ID: rtac6hh2 ; Score: 0.8786148536954447
Top 40 -> Document ID: drj2hucu ; Score: 0.8765709021452404
Top 41 -> Document ID: x9piyivm ; Score: 0.8752509684921664
Top 42 -> Document ID: 8nwwj52j ; Score: 0.8726874771280468
Top 43 -> Document ID: 08n9d0au ; Score: 0.8714139352929342
Top 44 -> Document ID: 38tajokl ; Score: 0.8713921264978053
Top 45 -> Document ID: ncufofro ; Score: 0.8707743460273226
Top 46 -> Document ID: fcyd8hrb ; Score: 0.8657172029528818
Top 47 -> Document ID: 3t75dbb7 ; Score: 0.8641729128783254
Top 48 -> Document ID: tgijab1g ; Score: 0.8636446149793279
Top 49 -> Document ID: n3fs7533 ; Score: 0.8629271814808868
Top 50 -> Document ID: 1c1jd9oz ; Score: 0.8625611353711551
